id,title,host_venue_info_id,host_venue_info_name,host_venue_info_publisher,host_venue_info_type,host_venue_info_url,host_venue_info_open_access,works_type,original_paper_date
https://openalex.org/W1608123015,Notice of Retraction Perspective on purchase decision process mode of agricultural product consumer,NA,ieee international conference on advanced management science,IEEE,publisher,https://doi.org/10.1109/icams.2010.5553230,FALSE,proceedings-article,NA
https://openalex.org/W1733654089,Notice of Retraction The analysis of psychological contract on knowledge collaboration in R&D team,NA,ieee international conference on advanced management science,IEEE,publisher,https://doi.org/10.1109/icams.2010.5553065,FALSE,proceedings-article,NA
https://openalex.org/W1535771378,Notice of Retraction The effects of conflict on performance of staged team decision making in China,NA,ieee international conference on advanced management science,IEEE,publisher,https://doi.org/10.1109/icams.2010.5553053,FALSE,proceedings-article,NA
https://openalex.org/W1715742207,Notice of Retraction The Enigma of Howard Gardner's Multiple Intelligences theory in the area of organizational effectiveness,NA,ieee international conference on advanced management science,IEEE,publisher,https://doi.org/10.1109/icams.2010.5553304,FALSE,proceedings-article,NA
https://openalex.org/W1906923904,Notice of Retraction A study of decisional analysis of utility reliability based on D-S theory,NA,international conference on computer and communication technologies in agriculture engineering,IEEE,publisher,https://doi.org/10.1109/cctae.2010.5544342,FALSE,proceedings-article,NA
https://openalex.org/W1950789178,Notice of Retraction Consumer e-commerce psychology,NA,2010 International Conference on Educational and Network Technology,IEEE,publisher,https://doi.org/10.1109/icent.2010.5532124,FALSE,proceedings-article,NA
https://openalex.org/W2140680213,Notice of Retraction Development of the self-directed learning scale for Chinese high school students,NA,international conference on education technology and computer,IEEE,publisher,https://doi.org/10.1109/icetc.2010.5529295,FALSE,proceedings-article,NA
https://openalex.org/W1540481124,Notice of Retraction On the culture teaching of College English from the cognitive perspective,NA,2010 International Conference on Educational and Network Technology,IEEE,publisher,https://doi.org/10.1109/icent.2010.5532134,FALSE,proceedings-article,NA
https://openalex.org/W1481047922,Notice of Retraction Research on employment of college students oriented information dissemination,NA,international conference on education technology and computer,IEEE,publisher,https://doi.org/10.1109/icetc.2010.5529325,FALSE,proceedings-article,NA
https://openalex.org/W1683597640,Notice of Retraction The analysis of diversified teaching methods in fundamental courses in higher education,NA,international conference on education technology and computer,IEEE,publisher,https://doi.org/10.1109/icetc.2010.5529189,FALSE,proceedings-article,NA
https://openalex.org/W1619409001,Notice of Retraction Thinking and strategies to construct aesthetic experience of children,NA,international conference on education technology and computer,IEEE,publisher,https://doi.org/10.1109/icetc.2010.5529671,FALSE,proceedings-article,NA
https://openalex.org/W2153462579,Notice of Retraction Investigation and analysis of the vocational burnout of gym instructors in the common colleges of Hebei province,NA,international conference on optics photonics and energy engineering,IEEE,publisher,https://doi.org/10.1109/opee.2010.5508005,FALSE,proceedings-article,NA
https://openalex.org/W1764674053,Notice of Retraction Psychological problems and countermeasures of college students,NA,international conference on optics photonics and energy engineering,IEEE,publisher,https://doi.org/10.1109/opee.2010.5508076,FALSE,proceedings-article,NA
https://openalex.org/W1927161776,Notice of Retraction A new scheme on design graphics teaching integrating mental health education,NA,international conference on e health networking digital ecosystems and technologies,IEEE,publisher,https://doi.org/10.1109/edt.2010.5496622,FALSE,proceedings-article,NA
https://openalex.org/W1635588724,Notice of Retraction Evolutionary game analysis on management of knowledge employee,NA,international conference on advanced computer control,IEEE,publisher,https://doi.org/10.1109/icacc.2010.5486906,FALSE,proceedings-article,NA
https://openalex.org/W1869183543,Notice of Retraction A New Formula for Similarity Measures between Vague Sets,NA,international workshop on education technology and computer science,IEEE,publisher,https://doi.org/10.1109/etcs.2010.623,FALSE,proceedings-article,NA
https://openalex.org/W1952548544,Notice of Retraction Intelligent Tutoring System Based on Credal Networks and Learning Emotions,NA,international workshop on education technology and computer science,IEEE,publisher,https://doi.org/10.1109/etcs.2010.427,FALSE,proceedings-article,NA
https://openalex.org/W1529812774,Notice of Retraction Paying Attention to Develop the Team Spirits and Cooperation of the Undergraduate During the Teaching,NA,international workshop on education technology and computer science,IEEE,publisher,https://doi.org/10.1109/etcs.2010.56,FALSE,proceedings-article,NA
https://openalex.org/W1662260378,Notice of Retraction The Negative Influence of Internet to the Current Undergraduate: Causes and Countermeasures,NA,international workshop on education technology and computer science,IEEE,publisher,https://doi.org/10.1109/etcs.2010.45,FALSE,proceedings-article,NA
https://openalex.org/W1501247317,Notice of Retraction Correlation of Anxiety and Motivation in English Language Learning,NA,computational intelligence,IEEE,publisher,https://doi.org/10.1109/cise.2009.5365006,FALSE,proceedings-article,NA
https://openalex.org/W1567749784,Notice of Retraction Does Trust Facilitate Knowledge Sharing,NA,mobile adhoc and sensor systems,IEEE,publisher,https://doi.org/10.1109/icmss.2009.5302885,FALSE,proceedings-article,NA
https://openalex.org/W1563697359,Notice of Retraction Study on Resident Behaviors of Selecting Saving Bank,NA,international forum on information technology and applications,IEEE,publisher,https://doi.org/10.1109/ifita.2009.535,FALSE,proceedings-article,NA
https://openalex.org/W1716311385,Notice of Retraction College Students' Domain-Specific Self-Determination,NA,international conference on bioinformatics and biomedical engineering,IEEE,publisher,https://doi.org/10.1109/icbbe.2009.5162521,FALSE,proceedings-article,NA
https://openalex.org/W1924460907,Notice of Retraction The Recreate Model of Aggressive Driver Based on the Social Information Process,NA,international conference on industrial and information systems,IEEE,publisher,https://doi.org/10.1109/iis.2009.90,FALSE,proceedings-article,NA
https://openalex.org/W2117065183,"An Empirical Study on the Relationship of Conscientiousness, Justice Perception and Organizational Citizenship Behavior",NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1704,FALSE,proceedings-article,NA
https://openalex.org/W2540282039,"General Manager Overconfidence, Financial Constraints and Investment Decisions in Listed Company",NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.2358,FALSE,proceedings-article,NA
https://openalex.org/W2545278490,How Does Service Brand Communication Influence Consumer's Psychology? A Study from the Perspective of Consumer Brand Attitude,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1967,FALSE,proceedings-article,NA
https://openalex.org/W2118117856,Research on the Earnings Management of Chinese Listed Companies Based on Cognitive Reference Points,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.2349,FALSE,proceedings-article,NA
https://openalex.org/W2541408147,Research on the Mental Mechanism of Chinese Individual Investor,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.2380,FALSE,proceedings-article,NA
https://openalex.org/W2547568380,Study on Psychological Contract Imbalance and Management of Enterprise Research and Development Personnel,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1709,FALSE,proceedings-article,NA
https://openalex.org/W2546340271,The Empirical Research of the Relationships between Psychological Contract Types and Organizational Outcomes,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1694,FALSE,proceedings-article,NA
https://openalex.org/W2100306578,"The Festival Experience: An Analysis of Value Dimensions, Perceived Value and Satisfaction",NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1976,FALSE,proceedings-article,NA
https://openalex.org/W2543638409,The Structure of Teachers' Organizational Commitment in China: Confirmatory Factor Analysis,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1693,FALSE,proceedings-article,NA
https://openalex.org/W2535421085,Transformational Leader Behavior and Efficacy Beliefs: The Mediating Role of Leader-Member Exchange (LMX) Across Culture,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2008.1674,FALSE,proceedings-article,NA
https://openalex.org/W2534908856,P-O Fit as an Alternative Predictor of Employee Service Performance: Do Shared Cognitions Matter?,NA,"international conference on wireless communications, networking and mobile computing",IEEE,publisher,https://doi.org/10.1109/wicom.2007.1611,FALSE,proceedings-article,NA
https://openalex.org/W2084856098,RETRACTED: Biological significance and posttraining changes in conditioned responding,https://openalex.org/V10043949,Learning and Motivation,Elsevier,publisher,https://doi.org/10.1016/s0023-9690(03)00012-2,FALSE,journal-article,NA
https://openalex.org/W1527754484,[ARTIGO RETRATADO] Escala hospitalar de ansiedade e depressão: estudo da validade de critério e da confiabilidade com pacientes no pré-operatório,https://openalex.org/V100946473,Revista Brasileira De Anestesiologia,Elsevier,publisher,https://doi.org/10.1590/s0034-70942007000100006,TRUE,journal-article,NA
https://openalex.org/W1988012390,Risk factors in school shootings.,https://openalex.org/V4632444,Clinical Psychology Review,Elsevier,publisher,https://doi.org/10.1016/s0272-7358(99)00055-0,FALSE,journal-article,NA
https://openalex.org/W1967597016,Suicide after Natural Disasters,https://openalex.org/V62468778,The New England Journal of Medicine,New England Journal of Medicine,publisher,https://doi.org/10.1056/nejm199802053380607,FALSE,journal-article,NA
